,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,SPD,55,,,,SPD,40,,,,SPD,40,,,,SPD,80,,,,,,,,,,,,
,,IF YOU'RE,,SPE,50,,,,SPE,80,,,,SPE,60,,,,SPE,58,,,,,,,,,,,,
,,LEVEL 27 ->>,,SPEED STAT:,,,36,,SPEED STAT:,,,48,,SPEED STAT:,,,42,,SPEED STAT:,,,40,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,(!) IF RIVAL HAS CHARMANDER,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,"CERULEAN CITY
RIVAL",,Kirlia,,,,,Staravia,,,,,Pawniard,,,,,Charmeleon,,,,,,,,,,,,,
,,,,Highest Lv -3,,,,,Highest Lv -4,,,,,Highest Lv -2,,,,,Highest Lv -3,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,Modest,,,,,Adamant,,,,,Adamant,,,,,Rash,,,,,,,,,,,,,
,,,,Trace,,,,,Intimidate,,,,,Defiant,,,,,Blaze,,,,,,,,,,,,,
,,,,Sitrus Berry,,,,,Muscle Band,,,,,Chople Berry,,,,,Eviolite,,,,,,,,,,,,,
,,,,Psybeam,,,,,Quick Attack,,,,,Knock Off,,,,,Flame Burst,,,,,,,,,,,,,
,,,,Draining Kiss,,,,,Pluck,,,,,Sucker Punch,,,,,Thunder Punch,,,,,,,,,,,,,
,,,,Magical Leaf,,,,,U-Turn,,,,,Cut,,,,,Ancient Power,,,,,,,,,,,,,
,,,,-,,,,,Sleep Talk,,,,,Low Sweep,,,,,Bite,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,BASE STATS,,,EVs,,BASE STATS,,,EVs,,BASE STATS,,,EVs,,BASE STATS,,,EVs,,,,,,,,,,
,,,,HP,38,,,,HP,55,,,,HP,45,,,,HP,58,,,,,,,,,,,,
,,,,ATK,35,,,,ATK,75,,,,ATK,85,,,,ATK,64,,,,,,,,,,,,
,,,,DEF,35,,,,DEF,50,,,,DEF,70,,,,DEF,58,,,,,,,,,,,,
,,,,SPA,65,,,,SPA,40,,,,SPA,40,,,,SPA,80,,,,,,,,,,,,
,,,,SPD,55,,,,SPD,40,,,,SPD,40,,,,SPD,65,,,,,,,,,,,,
,,IF YOU'RE,,SPE,50,,,,SPE,80,,,,SPE,60,,,,SPE,80,,,,,,,,,,,,
,,LEVEL 27 ->>,,SPEED STAT:,,,36,,SPEED STAT:,,,48,,SPEED STAT:,,,42,,SPEED STAT:,,,50,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,(!) IF RIVAL HAS BULBASAUR,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,"CERULEAN CITY
RIVAL",,Kirlia,,,,,Staravia,,,,,Pawniard,,,,,Ivysaur,,,,,,,,,,,,,
,,,,Highest Lv -3,,,,,Highest Lv -4,,,,,Highest Lv -2,,,,,Highest Lv -3,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,Modest,,,,,Adamant,,,,,Adamant,,,,,Modest,,,,,,,,,,,,,
,,,,Trace,,,,,Intimidate,,,,,Defiant,,,,,Overgrow,,,,,,,,,,,,,
,,,,Sitrus Berry,,,,,Muscle Band,,,,,Chople Berry,,,,,Eviolite,,,,,,,,,,,,,
,,,,Psybeam,,,,,Quick Attack,,,,,Knock Off,,,,,Mega Drain,,,,,,,,,,,,,
,,,,Draining Kiss,,,,,Pluck,,,,,Sucker Punch,,,,,Protect,,,,,,,,,,,,,
,,,,Magical Leaf,,,,,U-Turn,,,,,Cut,,,,,Leech Seed,,,,,,,,,,,,,
,,,,-,,,,,Sleep Talk,,,,,Low Sweep,,,,,Sludge,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,BASE STATS,,,EVs,,BASE STATS,,,EVs,,BASE STATS,,,EVs,,BASE STATS,,,EVs,,,,,,,,,,
,,,,HP,38,,,,HP,55,,,,HP,45,,,,HP,60,,,,,,,,,,,,
,,,,ATK,35,,,,ATK,75,,,,ATK,85,,,,ATK,62,,,,,,,,,,,,
,,,,DEF,35,,,,DEF,50,,,,DEF,70,,,,DEF,63,,,,,,,,,,,,
,,,,SPA,65,,,,SPA,40,,,,SPA,40,,,,SPA,80,,,,,,,,,,,,
,,,,SPD,55,,,,SPD,40,,,,SPD,40,,,,SPD,80,,,,,,,,,,,,
,,IF YOU'RE,,SPE,50,,,,SPE,80,,,,SPE,60,,,,SPE,60,,,,,,,,,,,,
,,LEVEL 27 ->>,,SPEED STAT:,,,36,,SPEED STAT:,,,48,,SPEED STAT:,,,42,,SPEED STAT:,,,41,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,"S.S. ANNE
BRENDAN",,Loudred,,,,,Lunatone,,,,,Crawdaunt,,,,,Grovyle,,,,,,,,,,,,,
,,,,Highest Lv -2,,,,,Highest Lv -2,,,,,Highest Lv -2,,,,,Highest Lv -2,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,Naive,,,,,Modest,,,,,Adamant,,,,,Adamant,,,,,,,,,,,,,
,,,,Punk Rock,,,,,Levitate,,,,,Adaptability,,,,,Overgrow,,,,,,,,,,,,,
,,,,Chople Berry,,,,,Colbur Berry,,,,,Focus Sash,,,,,Sitrus Berry,,,,,,,,,,,,,
,,,,Hyper Voice,,,,,Psyshock,,,,,Aqua Jet,,,,,Pow-Up Punch,,,,,,,,,,,,,
,,,,Brick Break,,,,,Power Gem,,,,,Waterfall,,,,,Aerial Ace,,,,,,,,,,,,,
,,,,Ice Beam,,,,,Hypnosis,,,,,Knock Off,,,,,Rock Tomb,,,,,,,,,,,,,
,,,,Shadow Ball,,,,,Calm Mind,,,,,X-Scissor,,,,,Leaf Blade,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,BASE STATS,,,EVs,,BASE STATS,,,EVs,,BASE STATS,,,EVs,,BASE STATS,,,EVs,,,,,,,,,,
,,,,HP,84,,6,,HP,90,,24,,HP,63,,,,HP,50,,4,,,,,,,,,,
,,,,ATK,71,,128,,ATK,55,,16,,ATK,120,,8,,ATK,65,,100,,,,,,,,,,
,,,,DEF,43,,,,DEF,65,,,,DEF,85,,,,DEF,45,,,,,,,,,,,,
,,,,SPA,71,,128,,SPA,105,,40,,SPA,90,,8,,SPA,85,,16,,,,,,,,,,
,,,,SPD,43,,,,SPD,85,,,,SPD,55,,,,SPD,65,,,,,,,,,,,,
,,IF YOU'RE,,SPE,48,,252,,SPE,90,,252,,SPE,55,,252,,SPE,95,,252,,,,,,,,,,
,,LEVEL 34 ->>,,SPEED STAT:,,,71,,SPEED STAT:,,,92,,SPEED STAT:,,,70,,SPEED STAT:,,,95,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,(!) IF RIVAL HAS SQUIRTLE,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,"SILPH CO.
RIVAL",,Staraptor,,,,,Kingambit,,,,,Jumpluff,,,,,Darmanitan,,,,,Blastoise-Mega,,,,,,,,
,,,,Highest Lv -4,,,,,Highest Lv -3,,,,,Highest Lv -3,,,,,Highest Lv -3,,,,,Highest Lv -2,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,Jolly,,,,,Jolly,,,,,Jolly,,,,,Jolly,,,,,Modest,,,,,,,,
,,,,Intimidate,,,,,Supreme Overlord,,,,,Aerilate,,,,,Sheer Force,,,,,"Torrent
Mega Launcher",,,,,,,,
,,,,Sharp Beak,,,,,Chople Berry,,,,,Sharp Beak,,,,,Life Orb,,,,,Blastoisinite,,,,,,,,
,,,,Brave Bird,,,,,Swords Dance,,,,,Sleep Powder,,,,,Flare Blitz,,,,,Shell Smash,,,,,,,,
,,,,Quick Attack,,,,,Knock Off,,,,,Double-Edge,,,,,Rock Slide,,,,,Water Pulse,,,,,,,,
,,,,Close Combat,,,,,Sucker Punch,,,,,Leaf Blade,,,,,U-Turn,,,,,Aura Sphere,,,,,,,,
,,,,U-Turn,,,,,Iron Head,,,,,Swords Dance,,,,,Earthquake,,,,,Dark Pulse,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,BASE STATS,,,EVs,,BASE STATS,,,EVs,,BASE STATS,,,EVs,,BASE STATS,,,EVs,,BASE STATS,,,EVs,,,,,
,,,,HP,85,,,,HP,100,,252,,HP,75,,,,HP,105,,,,HP,79,,,,,,,
,,,,ATK,120,,252,,ATK,135,,252,,ATK,85,,252,,ATK,140,,252,,ATK,103,,252,,,,,
,,,,DEF,70,,4,,DEF,120,,,,DEF,70,,4,,DEF,55,,4,,DEF,120,,4,,,,,
,,,,SPA,50,,,,SPA,60,,,,SPA,35,,,,SPA,30,,,,SPA,135,,,,,,,
,,,,SPD,60,,,,SPD,85,,,,SPD,95,,,,SPD,55,,,,SPD,115,,,,,,,
,,IF YOU'RE,,SPE,100,,252,,SPE,50,,4,,SPE,110,,252,,SPE,95,,252,,SPE,78,,252,,,,,
,,LEVEL 56 ->>,,SPEED STAT:,,,172,,SPEED STAT:,,,81,,SPEED STAT:,,,188,,SPEED STAT:,,,170,,SPEED STAT:,,,140,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,(!) IF RIVAL HAS CHARMANDER,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,"SILPH CO.
RIVAL",,Staraptor,,,,,Kingambit,,,,,Jumpluff,,,,,Azumarill,,,,,Charizard-MegaY,,,,,,,,
,,,,Highest Lv -4,,,,,Highest Lv -3,,,,,Highest Lv -3,,,,,Highest Lv -3,,,,,Highest Lv -2,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,Jolly,,,,,Jolly,,,,,Jolly,,,,,Adamant,,,,,Timid,,,,,,,,
,,,,Intimidate,,,,,Supreme Overlord,,,,,Aerilate,,,,,Huge Power,,,,,"Blaze
Drought",,,,,,,,
,,,,Sharp Beak,,,,,Chople Berry,,,,,Sharp Beak,,,,,Mystic Water,,,,,Charizardite Y,,,,,,,,
,,,,Brave Bird,,,,,Swords Dance,,,,,Sleep Powder,,,,,Liquidation,,,,,Flamethrower,,,,,,,,
,,,,U-Turn,,,,,Knock Off,,,,,Double-Edge,,,,,Aqua Jet,,,,,Air Slash,,,,,,,,
,,,,Quick Attack,,,,,Sucker Punch,,,,,Leaf Blade,,,,,Play Rough,,,,,Solar Beam,,,,,,,,
,,,,Close Combat,,,,,Iron Head,,,,,Swords Dance,,,,,Ice Punch,,,,,Focus Blast,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,BASE STATS,,,EVs,,BASE STATS,,,EVs,,BASE STATS,,,EVs,,BASE STATS,,,EVs,,BASE STATS,,,EVs,,,,,
,,,,HP,85,,,,HP,100,,252,,HP,75,,,,HP,100,,252,,HP,78,,,,,,,
,,,,ATK,120,,252,,ATK,135,,252,,ATK,85,,252,,ATK,50,,252,,ATK,104,,,,,,,
,,,,DEF,70,,4,,DEF,120,,,,DEF,70,,4,,DEF,80,,4,,DEF,78,,4,,,,,
,,,,SPA,50,,,,SPA,60,,,,SPA,35,,,,SPA,60,,,,SPA,159,,252,,,,,
,,,,SPD,60,,,,SPD,85,,,,SPD,95,,,,SPD,80,,,,SPD,115,,,,,,,
,,IF YOU'RE,,SPE,100,,252,,SPE,50,,4,,SPE,110,,252,,SPE,50,,,,SPE,100,,252,,,,,
,,LEVEL 56 ->>,,SPEED STAT:,,,172,,SPEED STAT:,,,81,,SPEED STAT:,,,188,,SPEED STAT:,,,74,,SPEED STAT:,,,179,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,(!) IF RIVAL HAS BULBASAUR,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,"SILPH CO.
RIVAL",,Staraptor,,,,,Kingambit,,,,,Azumarill,,,,,Darmanitan,,,,,Venusaur-Mega,,,,,,,,
,,,,Highest Lv -4,,,,,Highest Lv -3,,,,,Highest Lv -3,,,,,Highest Lv -3,,,,,Highest Lv -2,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,Jolly,,,,,Jolly,,,,,Adamant,,,,,Jolly,,,,,Timid,,,,,,,,
,,,,Intimidate,,,,,Supreme Overlord,,,,,Huge Power,,,,,Sheer Force,,,,,"Overgrow
Thick Fat",,,,,,,,
,,,,Sharp Beak,,,,,Chople Berry,,,,,Mystic Water,,,,,Life Orb,,,,,Venusaurite,,,,,,,,
,,,,Brave Bird,,,,,Swords Dance,,,,,Liquidation,,,,,Flare Blitz,,,,,Sleep Powder,,,,,,,,
,,,,Close Combat,,,,,Knock Off,,,,,Aqua Jet,,,,,Rock Slide,,,,,Giga Drain,,,,,,,,
,,,,U-Turn,,,,,Sucker Punch,,,,,Play Rough,,,,,Earthquake,,,,,Sludge Bomb,,,,,,,,
,,,,Quick Attack,,,,,Iron Head,,,,,Ice Punch,,,,,U-Turn,,,,,Earth Power,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,BASE STATS,,,EVs,,BASE STATS,,,EVs,,BASE STATS,,,EVs,,BASE STATS,,,EVs,,BASE STATS,,,EVs,,,,,
,,,,HP,85,,,,HP,100,,252,,HP,100,,252,,HP,105,,,,HP,80,,252,,,,,
,,,,ATK,120,,252,,ATK,135,,252,,ATK,50,,252,,ATK,140,,252,,ATK,100,,,,,,,
,,,,DEF,70,,4,,DEF,120,,,,DEF,80,,4,,DEF,55,,4,,DEF,123,,4,,,,,
,,,,SPA,50,,,,SPA,60,,,,SPA,60,,,,SPA,30,,,,SPA,122,,252,,,,,
,,,,SPD,60,,,,SPD,85,,,,SPD,80,,,,SPD,55,,,,SPD,120,,,,,,,
,,IF YOU'RE,,SPE,100,,252,,SPE,50,,4,,SPE,50,,,,SPE,95,,252,,SPE,80,,,,,,,
,,LEVEL 56 ->>,,SPEED STAT:,,,172,,SPEED STAT:,,,81,,SPEED STAT:,,,74,,SPEED STAT:,,,170,,SPEED STAT:,,,118,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,"FUCHSIA CITY
BRENDAN",,Metagross,,,,,Medicham,,,,,Crawdaunt,,,,,Exploud,,,,,Gardevoir,,,,,Sceptile-Mega,,,
,,,,Highest Lv -2,,,,,Highest Lv -2,,,,,Highest Lv -2,,,,,Highest Lv -2,,,,,Highest Lv -2,,,,,Highest Lv -2,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,Jolly,,,,,Adamant,,,,,Adamant,,,,,Timid,,,,,Timid,,,,,Jolly,,,
,,,,Clear Body,,,,,Pure Power,,,,,Adaptability,,,,,Punk Rock,,,,,Trace,,,,,"Overgrow
Technician",,,
,,,,Air Balloon,,,,,Choice Scarf,,,,,Choice Band,,,,,Silk Scarf,,,,,Pixie Plate,,,,,Sceptilite,,,
,,,,Stealth Rock,,,,,Psycho Cut,,,,,Aqua Jet,,,,,Boomburst,,,,,Focus Blast,,,,,Swords Dance,,,
,,,,Meteor Mash,,,,,Close Combat,,,,,Liquidation,,,,,Surf,,,,,Moonblast,,,,,Bullet Seed,,,
,,,,Explosion,,,,,Thunder Punch,,,,,Crunch,,,,,Flamethrower,,,,,Psychic,,,,,Dual Chop,,,
,,,,Earthquake,,,,,Ice Punch,,,,,Superpower,,,,,Shadow Ball,,,,,Thunderbolt,,,,,Earthquake,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,BASE STATS,,,EVs,,BASE STATS,,,EVs,,BASE STATS,,,EVs,,BASE STATS,,,EVs,,BASE STATS,,,EVs,,BASE STATS,,,EVs
,,,,HP,80,,6,,HP,60,,6,,HP,63,,6,,HP,104,,6,,HP,68,,6,,HP,70,,6
,,,,ATK,135,,252,,ATK,60,,252,,ATK,120,,252,,ATK,81,,,,ATK,65,,,,ATK,135,,252
,,,,DEF,130,,,,DEF,75,,,,DEF,85,,,,DEF,63,,,,DEF,65,,,,DEF,75,,
,,,,SPA,95,,,,SPA,60,,,,SPA,90,,,,SPA,91,,252,,SPA,125,,252,,SPA,110,,
