,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,"GYM LEADER
MISTY",,Frogadier,,,,,Floatzel,,,,,Starmie,,,,,Clodsire,,,,,,,,,,,,,
,,,,25,,,,,25,,,,,27,,,,,26,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,Lonely,,,,,Timid,,,,,Timid,,,,,Bold,,,,,,,,,,,,,
,,,,Protean,,,,,Technician,,,,,Analytic,,,,,Water Absorb,,,,,,,,,,,,,
,,,,Eviolite,,,,,Mystic Water,,,,,Sitrus Berry,,,,,Iapapa Berry,,,,,,,,,,,,,
,,,,Ice Punch,,,,,Water Pulse,,,,,Psyshock,,,,,Poison Jab,,,,,,,,,,,,,
,,,,Rock Tomb,,,,,Flip Turn,,,,,Water Pulse,,,,,Bulldoze,,,,,,,,,,,,,
,,,,Flip Turn,,,,,Icy Wind,,,,,Recover,,,,,Rock Tomb,,,,,,,,,,,,,
,,,,Grass Knot,,,,,HP Grass,,,,,Aurora Beam,,,,,Recover,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,BASE STATS,,,EVs,,BASE STATS,,,EVs,,BASE STATS,,,EVs,,BASE STATS,,,EVs,,,,,,,,,,
,,,,HP,54,,100,,HP,85,,,,HP,60,,,,HP,130,,,,,,,,,,,,
,,,,ATK,63,,40,,ATK,90,,,,ATK,75,,,,ATK,75,,,,,,,,,,,,
,,,,DEF,52,,,,DEF,55,,,,DEF,85,,,,DEF,60,,,,,,,,,,,,
,,,,SPA,83,,40,,SPA,95,,,,SPA,100,,,,SPA,45,,,,,,,,,,,,
,,,,SPD,56,,,,SPD,50,,,,SPD,85,,,,SPD,100,,,,,,,,,,,,
,,,,SPE,97,,,,SPE,115,,,,SPE,115,,,,SPE,20,,,,,,,,,,,,
,,,,SPEED STAT:,,,61,,SPEED STAT:,,,77,,SPEED STAT:,,,82,,SPEED STAT:,,,23,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,"GYM LEADER
LT. SURGE",,Pincurchin,,,,,Vikavolt,,,,,Bellibolt,,,,,Pawmot,,,,,Manectric-Mega,,,,,,,,
,,,,32,,,,,33,,,,,33,,,,,33,,,,,34,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,Bold,,,,,Calm,,,,,Bold,,,,,Jolly,,,,,Timid,,,,,,,,
,,,,Electric Surge,,,,,Levitate,,,,,Electromorphosis,,,,,Iron Fist,,,,,Intimidate (Both),,,,,,,,
,,,,Terrain Extend.,,,,,Occa Berry,,,,,Shuca Berry,,,,,Focus Sash,,,,,Manectite,,,,,,,,
,,,,Volt Switch,,,,,Volt Switch,,,,,Parab. Charge,,,,,Drain Punch,,,,,Charge Beam,,,,,,,,
,,,,Scald,,,,,Bug Buzz,,,,,Muddy Water,,,,,Thunder Punch,,,,,Volt Switch,,,,,,,,
,,,,Discharge,,,,,Roost,,,,,Thunder Wave,,,,,Ice Punch,,,,,Flame Burst,,,,,,,,
,,,,HP Ice,,,,,Mud Shot,,,,,HP Grass,,,,,Mach Punch,,,,,HP Grass,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,BASE STATS,,,EVs,,BASE STATS,,,EVs,,BASE STATS,,,EVs,,BASE STATS,,,EVs,,BASE STATS,,,EVs,,,,,
,,,,HP,68,,,,HP,77,,,,HP,109,,100,,HP,70,,,,HP,70,,,,,,,
,,,,ATK,81,,,,ATK,70,,,,ATK,64,,,,ATK,115,,,,ATK,75,,,,,,,
,,,,DEF,95,,,,DEF,90,,,,DEF,91,,,,DEF,70,,,,DEF,80,,,,,,,
,,,,SPA,91,,,,SPA,145,,,,SPA,103,,,,SPA,70,,,,SPA,135,,,,,,,
,,,,SPD,85,,,,SPD,75,,,,SPD,83,,,,SPD,60,,,,SPD,80,,,,,,,
,,,,SPE,15,,,,SPE,43,,,,SPE,45,,,,SPE,105,,,,SPE,135,,,,,,,
,,,,SPEED STAT:,,,24,,SPEED STAT:,,,43,,SPEED STAT:,,,44,,SPEED STAT:,,,92,,SPEED STAT:,,,117,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,"GYM LEADER
ERIKA",,Rillaboom,,,,,Meowscarada,,,,,Venusaur-Mega,,,,,Meganium,,,,,Electrode-H,,,,,,,,
,,,,43,,,,,43,,,,,44,,,,,44,,,,,44,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,Jolly,,,,,Jolly,,,,,Modest,,,,,Modest,,,,,Naive,,,,,,,,
,,,,Grassy Surge,,,,,Protean,,,,,"Overgrow
Thick Fat",,,,,Triage,,,,,Reckless,,,,,,,,
,,,,Terrain Exten.,,,,,Focus Sash,,,,,Venusaurite,,,,,Grassy Seed,,,,,Life Orb,,,,,,,,
,,,,Grassy Glide,,,,,Flower Trick,,,,,Giga Drain,,,,,Ancient Power,,,,,Thunderbolt,,,,,,,,
,,,,U-Turn,,,,,Knock Off,,,,,Sludge Bomb,,,,,Giga Drain,,,,,Chloroblast,,,,,,,,
,,,,High Horsep.,,,,,U-Turn,,,,,Sleep Powder,,,,,Dazz. Gleam,,,,,HP Ice,,,,,,,,
,,,,Drain Punch,,,,,Triple Axel,,,,,Earth Power,,,,,HP Fire,,,,,Explosion,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,BASE STATS,,,EVs,,BASE STATS,,,EVs,,BASE STATS,,,EVs,,BASE STATS,,,EVs,,BASE STATS,,,EVs,,,,,
,,,,HP,100,,,,HP,76,,,,HP,80,,252,,HP,80,,252,,HP,60,,,,,,,
,,,,ATK,125,,252,,ATK,110,,252,,ATK,100,,,,ATK,82,,,,ATK,55,,4,,,,,
,,,,DEF,90,,4,,DEF,70,,4,,DEF,123,,4,,DEF,100,,4,,DEF,70,,,,,,,
,,,,SPA,60,,,,SPA,81,,,,SPA,122,,252,,SPA,83,,252,,SPA,95,,252,,,,,
,,,,SPD,70,,,,SPD,70,,,,SPD,120,,,,SPD,100,,,,SPD,80,,,,,,,
,,,,SPE,85,,252,,SPE,123,,252,,SPE,80,,,,SPE,80,,,,SPE,150,,252,,,,,
,,,,SPEED STAT:,,,129,,SPEED STAT:,,,166,,SPEED STAT:,,,89,,SPEED STAT:,,,88,,SPEED STAT:,,,195,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,BATTLE EFFECT: DOUBLES,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,"GYM LEADER
SABRINA",,Hatterene,,,,,Indeedee-F,,,,,Brute Bonnet,,,,,Porygon2,,,,,Ursaluna,,,,,Gardevoir-Mega,,,
,,,,57,,,,,57,,,,,58,,,,,58,,,,,59,,,,,59,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,Quiet,,,,,Quiet,,,,,Brave,,,,,Relaxed,,,,,Brave,,,,,Quiet,,,
,,,,Magic Bounce,,,,,Psychic Surge,,,,,Protosynthesis,,,,,Trace,,,,,Guts,,,,,"Trace
Pixilate",,,
,,,,Psychic Seed,,,,,Terrain Exten.,,,,,Booster Energy,,,,,Eviolite,,,,,Flame Orb,,,,,Gardevoirite,,,
,,,,Trick Room,,,,,Expand. Force,,,,,Knock Off,,,,,Trick Room,,,,,Protect,,,,,Hyper Voice,,,
,,,,Expand. Force,,,,,Hyper Voice,,,,,Leaf Blade,,,,,Teleport,,,,,High Horsep.,,,,,Expand. Force,,,
,,,,Draining Kiss,,,,,Mystical Fire,,,,,Close Combat,,,,,Ice Beam,,,,,Facade,,,,,Shadow Ball,,,
,,,,Mystical Fire,,,,,Shadow Ball,,,,,Spore,,,,,Thunderbolt,,,,,Crunch,,,,,Trick Room,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,BASE STATS,,,EVs,,BASE STATS,,,EVs,,BASE STATS,,,EVs,,BASE STATS,,,EVs,,BASE STATS,,,EVs,,BASE STATS,,,EVs
,,,,HP,57,,252,,HP,70,,252,,HP,111,,252,,HP,85,,252,,HP,130,,252,,HP,68,,252
,,,,ATK,90,,,,ATK,55,,,,ATK,127,,252,,ATK,80,,,,ATK,140,,252,,ATK,85,,
,,,,DEF,95,,4,,DEF,65,,4,,DEF,99,,4,,DEF,90,,,,DEF,105,,4,,DEF,65,,4
,,,,SPA,136,,252,,SPA,95,,252,,SPA,79,,,,SPA,105,,252,,SPA,45,,,,SPA,165,,252
,,,,SPD,103,,,,SPD,105,,,,SPD,99,,,,SPD,95,,4,,SPD,80,,,,SPD,135,,
,,,,SPE,29,,,,SPE,85,,,,SPE,55,,,,SPE,60,,,,SPE,50,,,,SPE,100,,
,,,,SPEED STAT:,,,34,,SPEED STAT:,,,90,,SPEED STAT:,,,61,,SPEED STAT:,,,66,,SPEED STAT:,,,57,,SPEED STAT:,,,110
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,"GYM LEADER
KOGA",,Swellow,,,,,Accelgor,,,,,Greninja,,,,,Drapion,,,,,Iron Valiant,,,,,Toxtricity-Mega,,,
,,,,67,,,,,68,,,,,68,,,,,68,,,,,68,,,,,68,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,Timid,,,,,Timid,,,,,Timid,,,,,Adamant,,,,,Timid,,,,,Timid,,,
,,,,Aerilate,,,,,Sheer Force,,,,,Battle Bond,,,,,Sniper,,,,,Quark Drive,,,,,Punk Rock (Both),,,
,,,,Choice Specs,,,,,Life Orb,,,,,Life Orb,,,,,Choice Scarf,,,,,Booster Energy,,,,,Toxtricitite,,,
,,,,Boomburst,,,,,Bug Buzz,,,,,Hydro Pump,,,,,Wicked Blow,,,,,Close Combat,,,,,Boomburst,,,
,,,,U-Turn,,,,,U-Turn,,,,,Water Shurik.,,,,,Cross Poison,,,,,Spirit Break,,,,,Overdrive,,,
,,,,-,,,,,Focus Blast,,,,,Dark Pulse,,,,,-,,,,,Knock Off,,,,,Sludge Bomb,,,
,,,,-,,,,,Sludge Bomb,,,,,Ice Beam,,,,,-,,,,,Liquidation,,,,,HP Grass,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,BASE STATS,,,EVs,,BASE STATS,,,EVs,,BASE STATS,,,EVs,,BASE STATS,,,EVs,,BASE STATS,,,EVs,,BASE STATS,,,EVs
,,,,HP,60,,,,HP,80,,,,HP,72,,,,HP,70,,,,HP,74,,,,HP,75,,
,,,,ATK,85,,,,ATK,70,,,,ATK,95,,,,ATK,80,,252,,ATK,130,,252,,ATK,120,,
,,,,DEF,60,,,,DEF,40,,,,DEF,67,,,,DEF,110,,,,DEF,90,,4,,DEF,80,,
,,,,SPA,75,,252,,SPA,100,,252,,SPA,103,,252,,SPA,60,,,,SPA,120,,,,SPA,155,,252
,,,,SPD,50,,4,,SPD,60,,4,,SPD,71,,4,,SPD,75,,4,,SPD,60,,,,SPD,80,,4
,,,,SPE,125,,252,,SPE,145,,252,,SPE,122,,252,,SPE,95,,252,,SPE,116,,252,,SPE,111,,252
,,,,SPEED STAT:,,,258,,SPEED STAT:,,,292,,SPEED STAT:,,,258,,SPEED STAT:,,,198,,SPEED STAT:,,,248,,SPEED STAT:,,,240
,,,,,,,,,,,,,,BATTLE BOND:,,,272,,CHOI. SCARF:,,,297,,QUAR. DRIVE:,,,372,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,BATTLE EFFECT: PERMANENT SUN,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,"GYM LEADER
BLAINE",,Armarouge,,,,,Slither Wing,,,,,Exeggutor,,,,,Typhlosion,,,,,Ogerpon-H,,,,,Charizard-MegaY,,,
,,,,75,,,,,76,,,,,76,,,,,76,,,,,76,,,,,76,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,Timid,,,,,Jolly,,,,,Timid,,,,,Modest,,,,,Jolly,,,,,Timid,,,
,,,,Mega Launcher,,,,,Protosynthesis,,,,,Chlorophyll,,,,,Blazing Soul,,,,,Mold Breaker,,,,,"Solar Power
Drought",,,
,,,,Focus Sash,,,,,Life Orb,,,,,Lum Berry,,,,,HeavyD. Boots,,,,,Hearth. Mask,,,,,Charizardite Y,,,
,,,,Armor Cannon,,,,,First Impress.,,,,,Growth,,,,,Eruption,,,,,Ivy Cudgel,,,,,Flamethrower,,,
,,,,Psyshock,,,,,U-Turn,,,,,Giga Drain,,,,,Flamethrower,,,,,Horn Leech,,,,,Air Slash,,,
,,,,Aura Sphere,,,,,Close Combat,,,,,Psyshock,,,,,HP Grass,,,,,Knock Off,,,,,Solar Beam,,,
,,,,Energy Ball,,,,,Flare Blitz,,,,,Weather Ball,,,,,Focus Blast,,,,,U-Turn,,,,,Dragon Pulse,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,BASE STATS,,,EVs,,BASE STATS,,,EVs,,BASE STATS,,,EVs,,BASE STATS,,,EVs,,BASE STATS,,,EVs,,BASE STATS,,,EVs
,,,,HP,85,,,,HP,85,,,,HP,95,,,,HP,78,,,,HP,80,,,,HP,78,,
,,,,ATK,60,,,,ATK,135,,252,,ATK,95,,,,ATK,84,,,,ATK,120,,252,,ATK,104,,
,,,,DEF,100,,4,,DEF,79,,4,,DEF,85,,4,,DEF,78,,4,,DEF,84,,4,,DEF,78,,4
,,,,SPA,125,,252,,SPA,85,,,,SPA,125,,252,,SPA,109,,252,,SPA,60,,,,SPA,159,,252
,,,,SPD,80,,,,SPD,105,,,,SPD,75,,,,SPD,85,,,,SPD,96,,,,SPD,115,,
,,,,SPE,75,,252,,SPE,81,,252,,SPE,55,,252,,SPE,100,,252,,SPE,110,,252,,SPE,100,,252
,,,,SPEED STAT:,,,206,,SPEED STAT:,,,218,,SPEED STAT:,,,176,,SPEED STAT:,,,228,,SPEED STAT:,,,267,,SPEED STAT:,,,250
,,,,,,,,,,,,,,CHLOROPHY.:,,,352,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,"GYM LEADER
CLAIR",,Aerodactyl,,,,,Roaring Moon,,,,,Dragonite,,,,,Magearna,,,,,Gouging Fire,,,,,Naganadel,,,
,,,,80,,,,,81,,,,,80,,,,,81,,,,,81,,,,,81,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,Jolly,,,,,Jolly,,,,,Adamant,,,,,Modest,,,,,Jolly,,,,,Timid,,,
,,,,Unnerve,,,,,Protosynthesis,,,,,Multiscale,,,,,Soul-Heart,,,,,Protosynthesis,,,,,Beast Boost,,,
,,,,Focus Sash,,,,,Booster Energy,,,,,Weakness Pol.,,,,,Leftovers,,,,,Booster Energy,,,,,Life Orb,,,
,,,,Stealth Rock,,,,,Dragon Dance,,,,,Extreme Speed,,,,,Shift Gear,,,,,Dragon Dance,,,,,Flamethrower,,,
,,,,Stone Edge,,,,,Crunch,,,,,Dragon Dance,,,,,Fleur Cannon,,,,,Flare Blitz,,,,,Nasty Plot,,,
,,,,Earthquake,,,,,Earthquake,,,,,Fire Punch,,,,,Flash Cannon,,,,,Earthquake,,,,,Sludge Wave,,,
,,,,Taunt,,,,,Iron Head,,,,,Dual Wingbeat,,,,,Aura Sphere,,,,,Dragon Claw,,,,,Draco Meteor,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,BASE STATS,,,EVs,,BASE STATS,,,EVs,,BASE STATS,,,EVs,,BASE STATS,,,EVs,,BASE STATS,,,EVs,,BASE STATS,,,EVs
,,,,HP,80,,,,HP,105,,,,HP,91,,252,,HP,80,,252,,HP,105,,,,HP,73,,
,,,,ATK,105,,252,,ATK,139,,252,,ATK,134,,,,ATK,95,,,,ATK,115,,252,,ATK,73,,
,,,,DEF,65,,4,,DEF,71,,4,,DEF,95,,4,,DEF,115,,,,DEF,121,,,,DEF,73,,4
,,,,SPA,60,,,,SPA,55,,,,SPA,100,,,,SPA,130,,252,,SPA,65,,,,SPA,127,,252
,,,,SPD,75,,,,SPD,101,,,,SPD,100,,,,SPD,115,,,,SPD,93,,4,,SPD,73,,
,,,,SPE,130,,252,,SPE,119,,252,,SPE,80,,252,,SPE,65,,4,,SPE,91,,252,,SPE,121,,252
,,,,SPEED STAT:,,,316,,SPEED STAT:,,,300,,SPEED STAT:,,,208,,SPEED STAT:,,,136,,SPEED STAT:,,,250,,SPEED STAT:,,,304
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1 B. BOOST:,,,456
